estimate,ground_truth,relative_error_pct,energy_proxy,cpu_time,wall_time,cheap_hash_calls,full_hash_calls,register_updates,skipped_updates,total_items,cpu_time_per_M,wall_time_per_M,cheap_calls_per_M,full_calls_per_M,register_updates_per_M,skipped_updates_per_M,update_rate,skip_rate,variant,rho_cap,p
954.9160895004366,954,0.09602615308559284,11797999.999999996,0.04349399999999992,0.0436711311340332,0,25000,728,24272,25000,1.7397599999999969,1.7468452453613281,0.0,1000000.0,29120.0,970880.0,0.02912,0.97088,AP-HLL,16,10
954.9160895004366,954,0.09602615308559284,11723560.000000002,0.04163300000000003,0.04173684120178223,0,25000,728,24272,25000,1.6653200000000012,1.669473648071289,0.0,1000000.0,29120.0,970880.0,0.02912,0.97088,AP-HLL,32,10
954.9160895004366,954,0.09602615308559284,11713680.000000006,0.041386000000000145,0.041461944580078125,0,25000,728,24272,25000,1.6554400000000058,1.658477783203125,0.0,1000000.0,29120.0,970880.0,0.02912,0.97088,AP-HLL,48,10
954.9160895004366,954,0.09602615308559284,11797600.000000011,0.0434840000000003,0.04368400573730469,0,25000,728,24272,25000,1.739360000000012,1.7473602294921875,0.0,1000000.0,29120.0,970880.0,0.02912,0.97088,AP-HLL,64,10
