estimate,ground_truth,relative_error_pct,energy_proxy,cpu_time,wall_time,cheap_hash_calls,full_hash_calls,register_updates,skipped_updates,total_items,cpu_time_per_M,wall_time_per_M,cheap_calls_per_M,full_calls_per_M,register_updates_per_M,skipped_updates_per_M,update_rate,skip_rate,variant,p,m
1.0898072448890181e-71,4970,100.0,31342120.000000007,0.5321010000000002,0.07083487510681152,0,25000,726,0,25000,21.284040000000008,2.833395004272461,0.0,1000000.0,29040.0,0.0,0.02904,0.0,Std HLL,8,256
8.189925393409586e-72,4970,100.0,20931680.0,0.27222199999999996,0.051428794860839844,0,25000,535,24465,25000,10.888879999999999,2.0571517944335938,0.0,1000000.0,21400.0,978600.0,0.0214,0.9786,THLL,8,256
5449.762706601321,4970,9.653173171052737,15205720.000000004,0.1263970000000001,0.04315066337585449,0,25000,1873,0,25000,5.055880000000004,1.7260265350341797,0.0,1000000.0,74920.0,0.0,0.07492,0.0,Std HLL,10,1024
5449.762706601321,4970,9.653173171052737,15230160.0,0.127726,0.0445098876953125,0,25000,1514,23486,25000,5.10904,1.7803955078125,0.0,1000000.0,60560.0,939440.0,0.06056,0.93944,THLL,10,1024
5080.138191462859,4970,2.2160601903995802,13338440.000000011,0.07640500000000028,0.04193997383117676,0,25000,3528,0,25000,3.056200000000011,1.6775989532470703,0.0,1000000.0,141120.0,0.0,0.14112,0.0,Std HLL,12,4096
5080.138191462859,4970,2.2160601903995802,11982679.99999999,0.04308299999999976,0.0431668758392334,0,25000,3242,21758,25000,1.7233199999999904,1.726675033569336,0.0,1000000.0,129679.99999999999,870320.0,0.12968,0.87032,THLL,12,4096
4960.57175852716,4970,0.1897030477432687,11995079.999999989,0.04084299999999974,0.04091691970825195,0,25000,4517,0,25000,1.6337199999999896,1.6366767883300781,0.0,1000000.0,180680.0,0.0,0.18068,0.0,Std HLL,14,16384
4960.57175852716,4970,0.1897030477432687,12080240.000000011,0.04319800000000029,0.04326009750366211,0,25000,4404,20596,25000,1.7279200000000117,1.7304039001464844,0.0,1000000.0,176160.0,823840.0,0.17616,0.82384,THLL,14,16384
